,y - Velocity Feet / Sec,Cd ,CG Inches,CP Inches,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,CNa - normal force coefficient ,
33.402500,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.405000,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.407500,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.410000,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.412500,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.415000,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.417500,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.420000,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.422500,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.425000,-13.400000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.427500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.430000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.432500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.435000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.437500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.440000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.442500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.445000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.447500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.450000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.452500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.455000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.457500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.460000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.462500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.465000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.467500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.470000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.472500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.475000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.477500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.480000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.482500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.485000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.487500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.490000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.492500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.495000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.497500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.500000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.502500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.505000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.507500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.510000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.512500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.515000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.517500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.520000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.522500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.525000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.527500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.530000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.532500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.535000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.537500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.540000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.542500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.545000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.547500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.550000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.552500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.555000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.557500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.560000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.562500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.565000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.567500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.570000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.572500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.575000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.577500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.580000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.582500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.585000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.587500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.590000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.592500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.595000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.597500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.600000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.602500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.605000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.607500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.610000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.612500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.615000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.617500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.620000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.622500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.625000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.627500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.630000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.632500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.635000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.637500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.640000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.642500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.645000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.647500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.650000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.652500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.655000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.657500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.660000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.662500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.665000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.667500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.670000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.672500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.675000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.677500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.680000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.682500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.685000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.687500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.690000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.692500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.695000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.697500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.700000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.702500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.705000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.707500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.710000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.712500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.715000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.717500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.720000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.722500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.725000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.727500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.730000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.732500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.735000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.737500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.740000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.742500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.745000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.747500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.750000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.752500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.755000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.757500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.760000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.762500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.765000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.767500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.770000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.772500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.775000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.777500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.780000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.782500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.785000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.787500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.790000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.792500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.795000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.797500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.800000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.802500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.805000,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.807500,-13.399000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.810000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.812500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.815000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.817500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.820000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.822500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.825000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.827500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.830000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.832500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.835000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.837500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.840000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.842500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.845000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.847500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.850000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.852500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.855000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.857500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.860000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.862500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.865000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.867500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.870000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.872500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.875000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.877500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.880000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.882500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.885000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.887500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.890000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.892500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.895000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.897500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.900000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.902500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.905000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.907500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.910000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.912500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.915000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.917500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.920000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.922500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.925000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.927500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.930000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.932500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.935000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.937500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.940000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.942500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.945000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.947500,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
33.950000,-13.398000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
